Age,Height,Weight,Sex
37.0,185.0,95.0,1
21.0,170.0,65.0,0
25.0,170.0,65.0,0
29.0,170.0,65.0,0
33.0,170.0,65.0,0
37.0,170.0,65.0,0
23.0,180.0,96.0,0
32.0,180.0,96.0,0
36.0,180.0,96.0,0
30.0,189.0,87.0,1
21.0,173.0,72.0,1
25.0,173.0,65.0,1
19.0,170.0,66.0,1
24.0,165.0,64.0,0
24.0,185.0,82.0,1
20.0,190.0,82.0,1
24.0,190.0,82.0,1
27.0,154.0,52.0,1
20.0,160.0,55.0,0
26.0,192.0,65.0,0
23.0,175.0,69.0,1
27.0,175.0,69.0,1
28.0,190.0,90.0,1
24.0,170.0,59.0,0
30.0,180.0,98.0,1
22.0,170.0,58.0,0
24.0,186.0,85.0,1
28.0,186.0,85.0,1
27.0,180.0,95.0,1
24.0,189.0,82.0,1
24.0,181.0,93.0,1
24.0,175.0,75.0,1
19.0,191.0,86.0,1
23.0,191.0,86.0,1
20.0,177.0,80.0,1
37.0,162.0,51.0,0
33.0,182.0,68.0,1
28.0,182.0,64.0,0
21.0,166.0,50.0,0
25.0,166.0,50.0,0
31.0,173.0,64.0,0
34.0,186.0,86.0,1
25.0,188.0,82.0,1
19.0,175.0,68.0,1
30.0,187.0,80.0,1
23.0,175.0,79.0,1
16.0,158.0,48.0,0
20.0,158.0,48.0,0
30.0,164.0,56.0,0
26.0,175.0,74.0,1
19.0,182.0,70.0,1
23.0,182.0,70.0,1
20.0,169.0,54.0,1
21.0,186.0,74.0,1
26.0,187.0,87.0,1
18.0,180.0,82.0,1
18.0,168.0,58.0,0
28.0,194.0,92.0,1
19.0,163.0,54.0,0
22.0,183.0,88.0,1
26.0,183.0,88.0,1
30.0,183.0,88.0,1
27.0,184.0,77.0,1
17.0,162.0,60.0,0
20.0,180.0,62.0,0
24.0,180.0,62.0,0
24.0,189.0,67.0,1
21.0,190.0,85.0,1
25.0,176.0,80.0,1
25.0,171.0,62.0,0
22.0,178.0,70.0,0
28.0,175.0,75.0,1
20.0,165.0,52.0,0
19.0,194.0,103.0,1
23.0,194.0,103.0,1
27.0,194.0,103.0,1
31.0,194.0,103.0,1
35.0,194.0,103.0,1
20.0,188.0,88.0,1
24.0,188.0,88.0,1
28.0,188.0,88.0,1
32.0,188.0,88.0,1
37.0,172.0,69.0,1
25.0,169.0,78.0,1
21.0,184.0,69.0,1
25.0,173.0,76.0,1
27.0,193.0,104.0,1
16.0,148.0,40.0,0
21.0,190.0,86.0,1
25.0,190.0,86.0,1
29.0,190.0,86.0,1
16.0,160.0,50.0,0
21.0,193.0,82.0,1
24.0,187.0,93.0,1
27.0,187.0,93.0,1
31.0,187.0,93.0,1
35.0,187.0,93.0,1
20.0,158.0,51.0,0
24.0,173.0,59.0,0
28.0,173.0,59.0,0
34.0,181.0,76.0,1
25.0,170.0,55.0,0
28.0,182.0,72.0,1
31.0,195.0,96.0,1
19.0,180.0,72.0,1
22.0,186.0,96.0,1
24.0,168.0,62.0,1
23.0,178.0,73.0,1
31.0,178.0,73.0,1
27.0,179.0,74.0,1
27.0,159.0,54.0,1
29.0,185.0,80.0,1
23.0,164.0,66.0,0
24.0,193.0,97.0,1
32.0,193.0,97.0,1
19.0,167.0,66.0,0
22.0,184.0,66.0,1
39.0,163.0,61.0,1
47.0,163.0,61.0,1
24.0,166.0,72.0,1
23.0,170.0,66.0,1
31.0,180.0,79.0,1
23.0,163.0,55.0,0
27.0,163.0,55.0,0
25.0,180.0,69.0,1
20.0,184.0,80.0,1
24.0,184.0,80.0,1
28.0,184.0,80.0,1
21.0,167.0,55.0,1
18.0,170.0,67.0,0
23.0,175.0,66.0,1
29.0,180.0,74.0,1
26.0,186.0,90.0,1
22.0,176.0,82.0,1
18.0,194.0,78.0,1
17.0,187.0,78.0,1
21.0,187.0,78.0,1
28.0,177.0,84.0,1
18.0,173.0,75.0,1
20.0,160.0,51.0,1
21.0,193.0,75.0,1
27.0,190.0,83.0,1
25.0,177.0,63.0,0
29.0,177.0,63.0,0
27.0,171.0,70.0,1
22.0,170.0,61.0,0
26.0,170.0,61.0,0
30.0,170.0,61.0,0
18.0,168.0,65.0,1
21.0,172.0,58.0,0
29.0,172.0,58.0,0
33.0,172.0,58.0,0
22.0,171.0,62.0,1
20.0,175.0,75.0,1
20.0,202.0,90.0,1
24.0,202.0,90.0,1
20.0,165.0,64.0,1
27.0,182.0,82.0,1
32.0,175.0,79.0,1
36.0,173.0,60.0,1
18.0,168.0,67.0,0
23.0,168.0,67.0,0
26.0,168.0,67.0,0
23.0,174.0,64.0,1
27.0,174.0,64.0,1
28.0,173.0,68.0,1
21.0,171.0,66.0,1
21.0,184.0,84.0,1
24.0,178.0,75.0,1
28.0,178.0,75.0,1
31.0,179.0,64.0,1
27.0,164.0,62.0,0
26.0,194.0,78.0,1
24.0,168.0,70.0,1
21.0,178.0,76.0,0
21.0,191.0,80.0,1
22.0,166.0,52.0,0
25.0,176.0,74.0,0
19.0,181.0,76.0,1
27.0,181.0,76.0,1
31.0,181.0,76.0,1
34.0,175.0,70.0,0
23.0,173.0,66.0,0
25.0,195.0,89.0,1
29.0,195.0,89.0,1
27.0,173.0,64.0,1
19.0,179.0,57.0,0
22.0,170.0,59.0,1
27.0,189.0,82.0,1
24.0,163.0,55.0,0
19.0,165.0,60.0,1
28.0,191.0,78.0,1
20.0,172.0,74.0,1
23.0,175.0,70.0,0
31.0,175.0,70.0,0
22.0,175.0,62.0,1
20.0,190.0,90.0,1
28.0,167.0,64.0,1
29.0,171.0,51.0,1
27.0,191.0,82.0,1
19.0,192.0,80.0,0
23.0,192.0,80.0,0
27.0,194.0,80.0,1
30.0,165.0,50.0,0
34.0,165.0,50.0,0
38.0,165.0,50.0,0
19.0,178.0,72.0,1
23.0,178.0,72.0,1
20.0,179.0,77.0,1
24.0,179.0,77.0,1
27.0,173.0,71.0,1
27.0,172.0,75.0,0
31.0,172.0,75.0,0
26.0,157.0,54.0,1
23.0,173.0,64.0,0
23.0,191.0,72.0,1
41.0,170.0,72.0,1
26.0,178.0,64.0,1
32.0,168.0,62.0,1
28.0,189.0,82.0,1
32.0,189.0,82.0,1
26.0,173.0,64.0,1
20.0,173.0,64.0,1
21.0,174.0,75.0,1
24.0,175.0,85.0,1
28.0,175.0,85.0,1
16.0,179.0,71.0,1
27.0,170.0,67.0,0
31.0,170.0,67.0,0
43.0,177.0,78.0,1
18.0,161.0,70.0,1
22.0,161.0,70.0,1
26.0,161.0,70.0,1
24.0,178.0,77.0,1
18.0,163.0,54.0,0
24.0,171.0,62.0,1
22.0,178.0,74.0,1
19.0,167.0,50.0,0
23.0,167.0,50.0,0
32.0,164.0,70.0,1
20.0,165.0,66.0,0
19.0,161.0,53.0,0
23.0,175.0,77.0,1
18.0,169.0,60.0,1
23.0,167.0,57.0,0
26.0,172.0,64.0,1
27.0,202.0,95.0,1
21.0,163.0,54.0,1
25.0,163.0,54.0,1
22.0,170.0,67.0,0
29.0,196.0,113.0,1
30.0,183.0,72.0,1
24.0,178.0,64.0,1
20.0,160.0,59.0,0
27.0,163.0,75.0,0
31.0,163.0,75.0,0
19.0,170.0,60.0,1
20.0,182.0,78.0,1
30.0,164.0,58.0,0
18.0,165.0,57.0,1
22.0,165.0,57.0,1
21.0,186.0,82.0,1
15.0,174.0,66.0,1
19.0,174.0,66.0,1
23.0,174.0,66.0,1
18.0,183.0,68.0,1
25.0,170.0,65.0,1
29.0,173.0,65.0,1
33.0,173.0,65.0,1
23.0,183.0,78.0,1
25.0,190.0,83.0,1
28.0,196.0,92.0,1
26.0,170.0,56.0,0
21.0,147.0,47.0,0
20.0,191.0,85.0,1
17.0,166.0,56.0,0
23.0,178.0,68.0,1
24.0,173.0,59.0,1
18.0,169.0,70.0,1
22.0,169.0,70.0,1
25.0,168.0,69.0,1
27.0,179.0,73.0,1
31.0,179.0,73.0,1
23.0,172.0,63.0,0
27.0,172.0,63.0,0
23.0,169.0,61.0,1
27.0,169.0,61.0,1
31.0,169.0,61.0,1
21.0,188.0,73.0,1
24.0,172.0,67.0,0
28.0,172.0,67.0,0
32.0,172.0,67.0,0
27.0,155.0,57.0,0
28.0,168.0,68.0,1
21.0,160.0,50.0,0
25.0,160.0,50.0,0
28.0,167.0,60.0,1
32.0,167.0,60.0,1
25.0,165.0,51.0,0
25.0,170.0,63.0,0
32.0,178.0,69.0,1
23.0,175.0,73.0,1
22.0,170.0,57.0,1
23.0,183.0,73.0,1
24.0,196.0,72.0,1
28.0,196.0,72.0,1
32.0,196.0,72.0,1
29.0,175.0,69.0,1
19.0,188.0,84.0,1
23.0,188.0,84.0,1
21.0,177.0,74.0,1
21.0,168.0,69.5,1
25.0,168.0,69.5,1
25.0,175.0,63.0,1
32.0,179.0,78.0,1
24.0,182.0,67.0,1
23.0,177.0,75.0,0
27.0,177.0,75.0,0
24.0,182.0,90.0,1
25.0,179.0,81.0,1
27.0,181.0,80.0,1
18.0,187.0,68.0,0
21.0,187.0,68.0,0
24.0,158.0,56.0,1
48.0,185.0,78.0,1
20.0,175.0,69.0,0
24.0,175.0,69.0,0
29.0,189.0,80.0,1
33.0,189.0,80.0,1
37.0,189.0,80.0,1
41.0,189.0,80.0,1
33.0,186.0,78.0,1
26.0,182.0,75.0,1
27.0,180.0,72.0,1
25.0,179.0,69.0,1
21.0,175.0,65.0,1
30.0,177.0,63.0,1
23.0,178.0,60.0,1
19.0,175.0,67.0,1
25.0,179.0,72.0,1
29.0,179.0,72.0,1
23.0,165.0,64.0,1
27.0,165.0,64.0,1
35.0,165.0,64.0,1
21.0,146.0,57.0,1
30.0,160.0,62.0,0
34.0,160.0,62.0,0
30.0,190.0,88.0,1
34.0,190.0,88.0,1
22.0,172.0,52.0,0
24.0,198.0,72.0,1
26.0,181.0,73.0,1
26.0,174.0,70.0,1
28.0,170.0,69.0,1
20.0,189.0,91.0,1
21.0,162.0,62.0,1
23.0,169.0,65.0,1
25.0,171.0,67.0,1
17.0,150.0,63.0,0
23.0,192.0,68.0,1
23.0,176.0,72.0,0
21.0,170.0,62.0,1
25.0,170.0,62.0,1
28.0,184.0,82.0,1
20.0,169.0,75.0,1
24.0,169.0,75.0,1
28.0,169.0,75.0,1
23.0,170.0,61.0,1
21.0,182.0,56.0,1
25.0,182.0,56.0,1
34.0,178.0,79.0,1
28.0,170.0,70.0,1
27.0,173.0,61.0,1
23.0,165.0,65.0,1
27.0,150.0,70.0,1
30.0,150.0,70.0,1
20.0,170.0,57.0,0
20.0,175.0,61.0,1
23.0,175.0,61.0,1
27.0,175.0,61.0,1
18.0,150.0,42.0,0
21.0,174.0,73.0,1
25.0,174.0,57.0,1
23.0,170.0,53.0,0
20.0,175.0,65.0,1
18.0,178.0,70.0,1
20.0,178.0,70.0,1
22.0,174.0,77.0,1
29.0,186.0,91.5,1
26.0,181.0,82.5,1
20.0,180.0,63.0,1
27.0,174.0,68.5,1
24.0,178.0,82.0,1
18.0,189.0,116.0,1
22.0,189.0,116.0,1
26.0,189.0,116.0,1
34.0,189.0,116.0,1
21.0,174.0,65.0,1
16.0,184.0,66.0,1
20.0,184.0,66.0,1
24.0,184.0,66.0,1
28.0,184.0,66.0,1
32.0,184.0,66.0,1
36.0,184.0,66.0,1
28.0,197.0,96.0,1
32.0,197.0,96.0,1
31.0,173.0,61.0,0
21.0,178.0,71.0,0
24.0,165.0,58.0,0
28.0,165.0,58.0,0
24.0,180.0,77.0,1
27.0,174.0,81.0,1
30.0,169.0,66.0,1
23.0,178.0,85.0,0
24.0,195.0,97.0,1
28.0,195.0,97.0,1
27.0,169.0,60.0,0
31.0,169.0,60.0,0
35.0,169.0,60.0,0
23.0,176.0,70.0,0
27.0,176.0,70.0,0
16.0,163.0,50.0,1
24.0,173.0,72.0,1
28.0,173.0,72.0,1
18.0,163.0,58.0,0
24.0,162.0,54.0,0
20.0,187.0,76.0,1
31.0,187.0,103.0,1
20.0,160.0,64.0,0
24.0,160.0,64.0,0
25.0,160.0,62.0,1
14.0,168.0,54.0,0
27.0,178.0,83.0,1
26.0,192.0,102.0,1
30.0,192.0,102.0,1
22.0,165.0,60.0,0
26.0,165.0,60.0,0
30.0,165.0,60.0,0
34.0,165.0,60.0,0
23.0,185.0,73.0,1
30.0,180.0,78.0,1
22.0,197.0,91.0,1
21.0,175.0,71.0,1
26.0,172.0,65.0,1
30.0,172.0,65.0,1
29.0,177.0,60.0,0
33.0,177.0,60.0,0
27.0,172.0,74.0,0
22.0,176.0,76.0,1
23.0,183.0,75.0,1
27.0,183.0,75.0,1
21.0,172.0,67.0,0
25.0,172.0,67.0,0
21.0,154.0,53.0,1
25.0,154.0,53.0,1
21.0,156.0,55.0,1
24.0,166.0,63.0,0
27.0,180.0,87.0,1
28.0,169.0,61.0,0
25.0,178.0,68.0,1
25.0,183.0,86.0,1
29.0,183.0,86.0,1
24.0,170.0,72.0,1
28.0,170.0,72.0,1
25.0,175.0,58.0,1
19.0,183.0,90.0,1
23.0,183.0,90.0,1
27.0,183.0,90.0,1
31.0,183.0,90.0,1
35.0,183.0,90.0,1
26.0,190.0,89.0,1
30.0,190.0,89.0,1
35.0,190.0,89.0,1
22.0,187.0,84.0,1
24.0,170.0,61.0,0
27.0,173.0,68.0,0
18.0,166.0,59.0,0
19.0,188.0,70.0,1
24.0,188.0,96.5,1
24.0,175.0,60.0,1
28.0,175.0,60.0,1
26.0,185.0,85.0,1
30.0,185.0,85.0,1
34.0,185.0,85.0,1
24.0,175.0,61.0,1
19.0,184.0,80.0,0
23.0,184.0,80.0,0
28.0,173.0,68.0,0
23.0,190.0,76.0,1
28.0,164.0,54.0,1
23.0,180.0,66.0,1
26.0,178.0,69.0,1
26.0,166.0,52.0,0
24.0,163.0,48.0,0
21.0,182.0,79.0,1
23.0,191.0,75.0,1
27.0,191.0,75.0,1
25.0,158.0,50.0,0
29.0,158.0,50.0,0
33.0,158.0,50.0,0
37.0,158.0,50.0,0
23.0,170.0,65.0,0
21.0,173.0,65.0,1
20.0,167.0,55.0,0
24.0,167.0,55.0,0
21.0,177.0,58.0,0
25.0,177.0,58.0,0
27.0,177.0,88.0,1
31.0,177.0,88.0,1
35.0,177.0,88.0,1
39.0,177.0,88.0,1
17.0,170.0,79.0,1
18.0,169.0,63.0,1
19.0,181.0,82.0,1
17.0,167.0,45.0,0
17.0,163.0,69.0,0
20.0,172.0,79.0,1
23.0,164.0,57.0,0
26.0,190.0,80.0,1
27.0,175.0,93.0,1
31.0,175.0,93.0,1
35.0,175.0,93.0,1
19.0,170.0,67.0,1
19.0,172.0,91.0,1
23.0,172.0,91.0,1
26.0,175.0,90.0,1
30.0,175.0,90.0,1
25.0,170.0,56.0,0
29.0,170.0,56.0,0
20.0,180.0,62.0,1
20.0,165.0,63.0,1
20.0,155.0,57.0,0
24.0,164.0,57.0,0
22.0,163.0,60.0,1
24.0,180.0,96.0,1
28.0,180.0,96.0,1
32.0,180.0,96.0,1
28.0,158.0,43.0,0
17.0,187.0,58.0,1
25.0,185.0,81.0,1
29.0,185.0,81.0,1
33.0,185.0,81.0,1
26.0,185.0,80.0,1
29.0,165.0,59.0,0
24.0,170.0,65.0,1
19.0,172.0,74.0,1
23.0,172.0,74.0,1
27.0,172.0,74.0,1
22.0,166.0,60.0,0
23.0,162.0,56.0,1
20.0,150.0,52.0,0
24.0,169.0,64.0,1
26.0,169.0,64.0,1
24.0,163.0,72.0,1
28.0,163.0,72.0,1
43.0,167.0,65.0,1
21.0,184.0,68.0,1
22.0,194.0,81.0,1
25.0,180.0,77.0,1
23.0,178.0,58.0,1
22.0,180.0,85.0,1
26.0,180.0,85.0,1
19.0,172.0,58.0,1
29.0,178.0,75.0,1
28.0,172.0,73.0,1
26.0,178.0,61.0,1
30.0,178.0,61.0,1
23.0,171.0,51.0,0
28.0,176.0,60.0,1
19.0,168.0,62.0,1
23.0,168.0,62.0,1
27.0,168.0,62.0,1
31.0,170.0,58.0,0
28.0,187.0,85.0,1
25.0,175.0,89.0,0
29.0,175.0,89.0,0
28.0,185.0,80.0,1
28.0,173.0,67.0,1
29.0,180.0,70.0,1
31.0,185.0,83.5,0
25.0,177.0,74.0,1
19.0,180.0,73.0,1
28.0,179.0,86.0,1
19.0,165.0,74.0,1
23.0,165.0,74.0,1
20.0,177.0,73.0,1
24.0,177.0,73.0,1
30.0,178.0,68.0,0
21.0,190.0,82.0,1
28.0,183.0,81.0,1
28.0,172.0,62.0,1
27.0,192.0,98.0,1
20.0,180.0,68.0,1
25.0,167.0,59.0,1
22.0,163.0,57.0,1
20.0,160.0,55.0,1
21.0,192.0,125.0,1
25.0,192.0,125.0,1
23.0,170.0,69.0,0
18.0,181.0,80.0,0
25.0,183.0,80.0,1
29.0,183.0,80.0,1
21.0,160.0,55.0,0
25.0,160.0,55.0,0
29.0,160.0,55.0,0
19.0,172.0,75.0,1
23.0,172.0,75.0,1
27.0,172.0,75.0,1
31.0,172.0,75.0,1
24.0,169.0,54.0,1
25.0,160.0,55.0,1
31.0,175.0,90.0,1
20.0,168.0,67.0,1
21.0,165.0,56.0,1
24.0,187.0,79.0,1
28.0,187.0,79.0,1
21.0,190.0,120.0,1
21.0,160.0,54.0,1
30.0,184.0,87.0,1
34.0,184.0,87.0,1
23.0,160.0,52.0,0
21.0,170.0,70.0,1
25.0,170.0,70.0,1
16.0,163.0,59.0,0
20.0,163.0,59.0,0
21.0,175.0,105.0,1
25.0,175.0,105.0,1
29.0,175.0,105.0,1
22.0,185.0,74.0,1
26.0,180.0,79.0,1
25.0,184.0,90.0,0
33.0,184.0,90.0,0
14.0,158.0,53.0,0
18.0,158.0,53.0,0
22.0,158.0,53.0,0
25.0,172.0,61.0,1
42.0,185.0,85.0,1
29.0,167.0,62.0,1
34.0,167.0,62.0,1
27.0,173.0,65.0,1
24.0,160.0,51.0,0
17.0,159.0,50.0,0
20.0,173.0,68.0,1
23.0,172.0,70.0,1
25.0,189.0,79.0,0
28.0,189.0,79.0,0
22.0,188.0,77.0,1
30.0,188.0,77.0,1
23.0,176.0,66.0,1
23.0,175.0,63.0,1
24.0,181.0,84.0,1
21.0,166.0,66.0,1
27.0,184.0,80.0,1
22.0,166.0,55.0,0
27.0,168.0,59.0,1
30.0,168.0,59.0,1
22.0,163.0,61.0,0
24.0,191.0,79.0,0
28.0,191.0,79.0,0
21.0,158.0,60.0,0
22.0,196.0,91.0,1
23.0,188.0,85.0,1
25.0,168.0,62.0,0
19.0,157.0,49.0,0
22.0,178.0,75.0,0
19.0,156.0,44.0,0
23.0,156.0,44.0,0
44.0,168.0,65.0,1
28.0,185.0,102.0,1
22.0,195.0,120.0,1
30.0,195.0,120.0,1
24.0,160.0,49.0,0
28.0,160.0,49.0,0
33.0,175.0,58.0,1
19.0,178.0,105.0,1
23.0,178.0,105.0,1
33.0,184.0,80.0,1
25.0,165.0,57.0,0
30.0,189.0,83.0,1
19.0,170.0,68.0,1
23.0,170.0,68.0,1
24.0,168.0,54.0,1
18.0,168.0,62.0,1
25.0,184.0,100.0,1
22.0,186.0,68.0,1
28.0,170.0,65.0,1
27.0,171.0,57.0,1
23.0,167.0,73.0,1
27.0,167.0,73.0,1
22.0,148.0,49.0,0
24.0,165.0,50.0,0
27.0,185.0,72.0,1
32.0,174.0,69.0,1
26.0,170.0,55.0,0
26.0,170.0,64.0,1
19.0,188.0,80.0,1
19.0,182.0,75.0,1
23.0,182.0,83.0,1
23.0,173.0,78.0,0
21.0,180.0,78.0,1
25.0,180.0,78.0,1
26.0,183.0,74.0,0
18.0,182.0,65.0,0
29.0,165.0,58.0,0
20.0,179.0,60.0,1
21.0,173.0,67.0,1
25.0,173.0,67.0,1
23.0,185.0,79.0,1
22.0,184.0,75.0,0
26.0,184.0,75.0,0
26.0,201.0,100.0,1
30.0,201.0,100.0,1
20.0,172.0,52.0,0
24.0,172.0,52.0,0
17.0,174.0,62.0,0
40.0,190.0,100.0,1
17.0,156.0,48.0,1
27.0,175.0,63.0,1
35.0,175.0,63.0,1
24.0,165.0,46.0,0
28.0,165.0,46.0,0
21.0,159.0,50.0,0
26.0,175.0,75.0,1
29.0,169.0,72.0,0
27.0,173.0,53.0,0
22.0,181.0,70.0,0
27.0,155.0,51.0,0
27.0,162.0,51.0,1
21.0,160.0,74.0,1
23.0,192.0,88.0,1
24.0,173.0,67.0,1
22.0,187.0,81.0,1
25.0,177.0,80.0,1
26.0,183.0,77.0,1
18.0,178.0,65.0,1
25.0,174.0,65.0,1
29.0,174.0,65.0,1
21.0,171.0,64.0,1
31.0,185.0,75.0,1
18.0,177.0,70.0,1
18.0,183.0,70.0,1
23.0,180.0,75.0,1
25.0,177.0,125.0,1
18.0,172.0,65.0,1
23.0,155.0,51.0,1
27.0,155.0,51.0,1
25.0,165.0,49.0,1
28.0,174.0,74.0,1
22.0,170.0,60.0,1
23.0,163.0,57.0,1
23.0,165.0,69.0,1
27.0,165.0,69.0,1
39.0,182.0,73.0,1
18.0,175.0,65.0,1
34.0,183.0,80.0,1
20.0,179.0,68.0,1
20.0,180.0,80.0,1
17.0,176.0,63.0,1
23.0,175.0,90.0,1
22.0,170.0,57.0,0
25.0,178.0,82.0,1
29.0,178.0,82.0,1
33.0,178.0,82.0,1
37.0,178.0,82.0,1
41.0,178.0,82.0,1
45.0,178.0,82.0,1
21.0,193.0,89.0,1
22.0,170.0,63.0,1
15.0,170.0,61.0,1
19.0,170.0,61.0,1
24.0,170.0,61.0,1
27.0,180.0,70.0,1
36.0,178.0,76.0,1
15.0,165.0,67.0,1
27.0,165.0,67.0,1
17.0,168.0,67.0,1
22.0,178.0,64.0,1
30.0,178.0,64.0,1
17.0,171.0,68.0,1
15.0,173.0,65.0,1
28.0,158.0,69.0,1
21.0,167.0,69.0,1
21.0,175.0,74.0,1
17.0,180.0,60.0,1
24.0,160.0,57.0,0
26.0,160.0,75.0,0
18.0,162.0,53.0,0
23.0,190.0,98.0,1
27.0,190.0,98.0,1
19.0,180.0,70.0,1
18.0,170.0,70.0,1
23.0,173.0,69.0,1
23.0,160.0,52.0,1
20.0,170.0,65.0,1
23.0,195.0,122.0,1
14.0,168.0,64.0,0
18.0,168.0,64.0,0
24.0,183.0,69.0,1
18.0,173.0,58.0,0
20.0,176.0,72.0,1
28.0,169.0,69.0,1
32.0,169.0,69.0,1
25.0,172.0,86.0,1
49.0,172.0,86.0,1
16.0,170.0,58.0,1
22.0,176.0,74.0,1
25.0,176.0,64.0,1
28.0,172.0,65.0,1
32.0,172.0,65.0,1
23.0,192.0,86.0,1
27.0,192.0,86.0,1
31.0,192.0,86.0,1
25.0,178.0,95.0,1
29.0,178.0,95.0,1
33.0,178.0,95.0,1
37.0,178.0,95.0,1
45.0,178.0,95.0,1
49.0,178.0,95.0,1
27.0,165.0,54.0,1
18.0,179.0,73.0,1
28.0,189.0,90.0,1
27.0,160.0,59.0,1
30.0,160.0,59.0,1
26.0,167.0,60.0,1
18.0,175.0,62.0,1
20.0,174.0,73.0,1
19.0,198.0,130.0,1
27.0,198.0,130.0,1
30.0,164.0,63.0,1
19.0,167.0,69.0,1
26.0,160.0,51.0,1
22.0,155.0,70.0,1
21.0,188.0,75.0,1
24.0,162.0,70.0,1
28.0,162.0,70.0,1
32.0,162.0,70.0,1
36.0,162.0,70.0,1
40.0,162.0,70.0,1
22.0,163.0,69.0,1
27.0,175.0,57.0,1
31.0,175.0,57.0,1
22.0,180.0,94.0,1
26.0,172.0,65.0,0
18.0,155.0,65.0,1
22.0,175.0,77.0,1
21.0,168.0,68.0,1
25.0,168.0,68.0,1
16.0,170.0,72.0,0
23.0,168.0,52.0,1
23.0,191.0,96.0,1
20.0,179.0,55.0,1
32.0,170.0,70.0,1
21.0,170.0,65.0,1
31.0,160.0,54.0,1
23.0,182.0,95.0,1
23.0,167.0,72.0,1
25.0,190.0,92.0,1
16.0,180.0,60.0,1
19.0,162.0,60.0,0
18.0,165.0,60.0,1
20.0,165.0,57.0,1
20.0,166.0,69.0,0
20.0,171.0,57.0,1
18.0,177.0,68.0,1
17.0,175.0,70.0,1
20.0,175.0,70.0,1
20.0,180.0,86.0,1
24.0,180.0,86.0,1
20.0,169.0,68.0,1
24.0,169.0,68.0,1
24.0,173.0,68.0,1
24.0,171.0,70.0,1
28.0,171.0,70.0,1
15.0,170.0,69.0,1
21.0,162.0,54.0,1
21.0,177.0,70.0,1
29.0,175.0,73.0,1
25.0,178.0,72.0,1
16.0,160.0,55.0,0
22.0,167.0,65.0,1
25.0,170.0,63.0,1
21.0,179.0,73.0,1
25.0,179.0,73.0,1
20.0,182.0,75.0,1
25.0,185.0,67.0,1
27.0,170.0,70.0,1
23.0,172.0,69.0,1
28.0,172.0,69.0,1
26.0,140.0,56.0,1
19.0,163.0,55.0,1
25.0,175.0,75.0,1
18.0,178.0,68.0,1
20.0,170.0,64.0,1
23.0,180.0,85.0,1
23.0,178.0,71.0,1
26.0,178.0,71.0,1
37.0,178.0,60.0,1
24.0,175.0,62.0,1
31.0,168.0,85.0,1
30.0,170.0,64.0,1
18.0,182.0,72.0,1
29.0,176.0,64.0,1
25.0,160.0,63.0,1
24.0,165.0,63.0,1
22.0,166.0,64.0,1
22.0,181.0,75.0,1
21.0,160.0,45.0,0
30.0,170.0,66.0,1
34.0,170.0,66.0,1
27.0,195.0,110.0,1
31.0,195.0,110.0,1
25.0,189.0,97.0,1
18.0,170.0,68.0,1
31.0,173.0,68.0,1
28.0,172.0,67.0,1
32.0,172.0,67.0,1
19.0,166.0,57.0,1
23.0,166.0,57.0,1
18.0,175.0,68.0,1
25.0,175.0,70.0,1
17.0,190.0,86.0,1
17.0,180.0,75.0,1
21.0,180.0,75.0,1
23.0,168.0,58.0,1
24.0,170.0,70.0,1
14.0,170.0,63.0,1
28.0,183.0,76.0,1
30.0,175.0,70.0,1
19.0,167.0,55.0,1
16.0,180.0,72.0,1
17.0,167.0,60.0,0
22.0,170.0,85.0,1
36.0,175.0,67.0,1
40.0,175.0,67.0,1
44.0,175.0,67.0,1
22.0,160.0,46.0,0
27.0,166.0,68.0,1
23.0,176.0,88.0,1
27.0,176.0,88.0,1
31.0,176.0,88.0,1
35.0,176.0,88.0,1
39.0,176.0,88.0,1
17.0,155.0,43.0,0
21.0,176.0,62.0,1
25.0,176.0,62.0,1
29.0,176.0,62.0,1
17.0,173.0,65.0,1
26.0,186.0,86.0,1
21.0,180.0,67.0,1
17.0,160.0,50.0,0
19.0,185.0,85.0,1
22.0,157.0,45.0,0
26.0,164.0,60.0,1
28.0,160.0,58.0,1
22.0,178.0,61.0,1
21.0,176.0,120.0,1
25.0,176.0,120.0,1
19.0,170.0,62.0,1
27.0,170.0,69.0,1
18.0,165.0,65.0,1
22.0,164.0,105.0,1
26.0,164.0,105.0,1
38.0,164.0,105.0,1
28.0,183.0,82.0,1
23.0,160.0,61.0,1
29.0,171.0,64.0,1
33.0,171.0,64.0,1
18.0,170.0,52.0,1
27.0,167.0,80.0,1
31.0,167.0,80.0,1
27.0,172.0,65.0,1
31.0,172.0,65.0,1
35.0,172.0,65.0,1
39.0,172.0,65.0,1
17.0,185.0,75.0,1
21.0,185.0,75.0,1
22.0,174.0,75.0,1
18.0,173.0,71.0,1
22.0,173.0,71.0,1
33.0,160.0,60.0,0
16.0,149.0,45.0,0
29.0,160.0,60.0,1
22.0,170.0,72.0,1
19.0,193.0,92.0,1
23.0,193.0,92.0,1
27.0,193.0,92.0,1
16.0,160.0,54.0,1
18.0,158.0,40.0,0
20.0,192.0,77.0,1
24.0,192.0,77.0,1
18.0,185.0,72.0,1
22.0,185.0,72.0,1
29.0,152.0,45.0,0
23.0,163.0,60.0,1
18.0,173.0,73.0,1
22.0,173.0,73.0,1
18.0,172.0,66.0,1
25.0,175.0,98.0,1
32.0,163.0,60.0,1
